standard_SMILES;average_pIC50
CC(C)(C)c1ccc(N(C(=O)c2ccc(O)c(=O)o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.116575173270033
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(N2CCCC2=O)cc1;4.11571379605341
CC(C)(C)c1ccc(N(C(=O)c2coc(CS(C)(=O)=O)n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.406254820322766
CC(C)(C)c1cnc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)o1;4.488993019341999
CN1CCCN(c2ccc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)C1=O;4.214362647156991
CC(C)(C)c1cc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)no1;4.290314070746327
CC(C)(C)c1ccc(N(C(=O)c2cc(O)cc(=O)o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2ccnc(N3CCOCC3)n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2ccno2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;5.953571910255391
CC(C)(C)c1ccc(N(C(=O)c2nnn[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cscn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;6.049910832321822
CC(C)(C)c1ccc(N(C(=O)c2nsnc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.880289339095347
CC(C)(C)c1ccc(N(C(=O)c2nonc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;5.075175545113053
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1cn(-c2ccccc2)nc1;5.530186768869312
O=C1CC(c2ccc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)CC(=O)N1;4.269487129769579
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(N2CCCS2(=O)=O)cc1;4.555424831928923
Cc1nn(-c2ccc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)nn1;4.478239847226652
O=C1CCC(c2ccc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2)N1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(-n2cc[nH]c2=O)cc1;4.345798628248526
CC(C)(c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1)S(C)(=O)=O;4.168530273764962
CC(C)(O)c1cccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(-c2nnc3CCCn32)cc1;4.002176919254275
O=C(NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1COCCN1CC(F)(F)F;4.666083893558158
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2c(F)cc(F)cc21;4.466000183395471
CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2c(F)cc(F)cc21;6.719243341010814
COC[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21;5.49202357144575
COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21;4.771890390612982
CCC(CC)COC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@H](O)[C@@H]1O)Oc1ccccc1;4.002176919254275
CC(C)C(=O)OC[C@H]1O[C@@H](n2cc/c(=N/O)[nH]c2=O)[C@H](O)[C@@H]1O;4.002176919254275
O=C(C1CCOc2cc(Cl)ccc21)N(Cc1c[nH]c(=O)[nH]c1=O)c1cncc2ccccc12;5.146216930640359
O=C(Nc1cncc2ccccc12)C1(CNc2c[nH]c(=O)[nH]c2=O)CCOc2cc(Cl)ccc21;5.270958156981075
O=C(Nc1cnccc1C1CC1)C1CCNc2cc(Cl)c(Cl)cc21;6.00961181708542
O=C(Nc1cncc2c1CCCC2)C1CCNc2cc(Cl)c(Cl)cc21;6.621013118973958
O=C(Nc1cncc2cnccc12)C1CCNc2cc(Cl)c(Cl)cc21;5.983613349181403
O=C(Nc1cncc2ccncc12)C1CCNc2cc(Cl)c(Cl)cc21;6.283145145809776
CS(=O)(=O)c1ccc2cncc(NC(=O)C3CCNc4cc(Cl)c(Cl)cc43)c2c1;6.278972832431436
O=C(Nc1cncc2ccc(F)cc12)C1CCNc2cc(Cl)c(Cl)cc21;6.6047005652667545
O=C(COCC(=O)N1CCCC1)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;5.134740292405508
O=C(Nc1cncc2ccccc12)C(NC[C@@H]1CC[C@H](C(=O)N2CCCC2)O1)c1cccc(Cl)c1;5.557574388956393
O=C(Nc1cncc2ccccc12)C(NC(=O)[C@@H]1CCCO1)c1cccc(Cl)c1;5.640621175327814
CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;5.039634296506251
CN(C)C(=O)COCC(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;5.267110122566524
O=C(Nc1cncc2ccccc12)C1COCc2c(Cl)cccc21;5.15343461912374
CC(C)(C)c1ccc(N(C(=O)CCC#N)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;5.420004245215759
CC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1;6.41662402410901
NC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1;6.601894972094873
CS(=O)(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1;6.683421836422345
CNC(=O)N1Cc2ccc(Cl)cc2C(C(=O)Nc2cncc3ccccc23)C1;6.5646525357259
O=C1OC2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12;4.002176919254275
O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21;4.91862038932941
O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCOc2cc(F)c(Cl)cc21;5.23860712790206
COc1ccc2cncc(NC(=O)[C@]3(OC)CCOc4ccc(Cl)cc43)c2c1;7.213450526469247
COc1ccc2cncc(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc43)c2c1;4.5648384339548915
O=C(Nc1cncc2ccncc12)[C@@H]1CCOc2cc(F)c(Cl)cc21;6.236207548211958
Cc1nn2CC(C(=O)NC(C(=O)Nc3cncc4ccccc34)c3cccc(Cl)c3)CCc2n1;5.302364386642792
O=C(Nc1cncc2ccccc12)[C@H]1CCOc2cc(F)c(Cl)cc21;4.002176919254275
O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2cc(F)c(Cl)cc21;7.010149942884727
O=C(Nc1cncc2ccccc12)C(NC(=O)[C@@H]1CC[C@H](C(=O)N2CCCC2)O1)c1cccc(Cl)c1;6.345880067489219
CS(=O)(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;4.805535414676882
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCCC(F)(F)F)cc(Cl)cc21;5.503066152740666
CCCOc1cc(Cl)cc2c1OCCC2C(=O)Nc1cncc2ccccc12;5.24926313089898
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCC3CC3)cc(Cl)cc21;5.604149638630513
O=C(Nc1cncc2ccccc12)C1CCOc2c(OCc3ccccc3)cc(Cl)cc21;4.437344046741866
CCc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1;5.745034494295245
O=C(Cc1cc(Cl)cc(OC(F)(F)F)c1)Nc1cncc2ccccc12;5.808737226894129
CCCc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1;5.577327590502173
C=CC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NCCc1cccc(F)c1)c1cccnc1;4.080625245981973
C#CCCCC(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)NN(CCC(N)=O)C(=O)C1OC1C(=O)OCC)C(C)(C)C;6.60980422685839
C#CCCCC(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)NN(CCC(N)=O)C(=O)/C=C/C(=O)OC)C(C)(C)C;7.35650808744161
C#CCCCC(=O)N[C@H](C(=O)N[C@H](CC(C)C)C(=O)NN(CCC(N)=O)C(=O)CCl)C(C)(C)C;7.6820475642387605
C#CCCCC(=O)N[C@@H](CC)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)COC(=O)c1c(C)cccc1C)C(C)(C)C;4.818859167589435
C#CCCCC(=O)N[C@@H](CC)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)COC(=O)c1c(C)cccc1C)C(C)(C)C;5.236700122205022
CC(C)(C)c1ccc(N(C(=O)c2ccco2)C(C(=O)N2CCOCC2)c2cccnc2)cc1;4.387687360005108
N[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;6.325378818116869
Cc1ccncc1C(C(=O)NCCc1cccc(F)c1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;6.185206557709116
Cc1cc(O)c(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)c(=O)[nH]1;4.002176919254275
Cn1cc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)ccc1=O;4.002176919254275
COc1nn2cc(C(C(=O)NCCc3cccc(F)c3)N(C(=O)c3cocn3)c3ccc(C(C)(C)C)cc3)cnc2n1;4.475995850601894
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2ccnnc2)cc1;5.687319280640838
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2ccc[nH]c2=O)cc1;4.002176919254275
Cn1cccc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)c1=O;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cnc(N3CCOCC3)nc2)cc1;4.002176919254275
CN(C)c1ncc(C(C(=O)NCCc2cccc(F)c2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)cn1;4.002176919254275
COc1nccnc1C(C(=O)NCCc1cccc(F)c1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;4.022910068609704
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cncnc2)cc1;5.534356865119411
COc1ncncc1C(C(=O)NCCc1cccc(F)c1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.074116871821547
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cnccn2)cc1;5.916708668684303
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2c(N3CCOCC3)nc3ccccn3c2=O)cc1;4.002176919254275
CN1CCN(c2ncc(C(C(=O)NCCc3cccc(F)c3)N(C(=O)c3cocn3)c3ccc(C(C)(C)C)cc3)cn2)CC1;4.002176919254275
O=C(Nc1cncc2ccccc12)C1CCSc2ccc(Cl)cc21;6.68495441059267
CNC(=O)C1(CC(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;4.512858016449408
COC(OC)C(=O)N1CCN(Cc2cccc(Cl)c2)CC1;4.026505233153147
O=CC(=O)N1CCN(Cc2cccc(Cl)c2)CC1;4.2755990995043565
CC(=O)C(=O)N1CCN(Cc2cccc(Cl)c2)[C@@H](CC(C)C)C1;4.002176919254275
CC(C)C[C@H]1CN(C(=O)CCl)CCN1Cc1cccc(Cl)c1;6.156387387112109
COc1cc(Cl)nc(Nc2cc(Cl)cc(CC(=O)Nc3cncc4ccccc34)c2)n1;6.2974615673667715
O=C(Cc1cc(Cl)cc(Nc2ccc(C(F)(F)F)cn2)c1)Nc1cncc2ccccc12;5.658767890658706
COc1cc(Br)ccc1Nc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1;5.855472858306889
CCN(Cc1ccc(F)cc1)c1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1;4.926540812797783
Cc1ccc2nc(Nc3cc(Cl)cc(CC(=O)Nc4cncc5ccccc45)c3)sc2c1;5.493240882461246
O=C(Cc1cc(Cl)cc(N2CCN(C(=O)c3ccco3)CC2)c1)Nc1cncc2ccccc12;6.194603802297108
O=C(Cc1cc(Cl)cc(NCc2ccc(Br)cc2)c1)Nc1cncc2ccccc12;4.924021654303908
CN(Cc1cccc2ccccc12)c1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1;5.408473241292195
CCS(=O)(=O)N1CCN(c2cc(Cl)cc(CC(=O)Nc3cncc4ccccc34)c2)CC1;5.8233793105851746
COc1ncc(Br)cc1Nc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1;6.167061914987899
O=C(Nc1cncc2ccccc12)C1NCCc2ccc(Cl)cc21;5.948466131586183
CN1CCc2ccc(Cl)cc2C1C(=O)Nc1cncc2ccccc12;5.522468242202484
O=C(Cn1ccnc1)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.540666530199348
CN(C)CC(=O)NCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.3006198831141935
COCC1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21;4.966537918253799
COC1(C(=O)Nc2cncc3ccccc23)CCOc2c(F)cc(F)cc21;6.6483022132945955
N#Cc1cc(Cl)cc2c1NCCC2C(=O)Nc1cncc2ccccc12;6.615900294251419
COC1(C(=O)Nc2cncc3ccccc23)CCOc2cc(F)c(Cl)cc21;6.406176006508859
O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)c(Cl)cc2N1;6.707593238814257
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2C1CCCN2CCO;5.331649651969115
N#CCCN1CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1;4.671587913332754
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CCCO)CC1;5.000826019924573
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(F)(F)CO)CC1;5.137888319451963
NS(=O)(=O)c1ccc(CNC(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1;5.429212376474719
COCCCNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.056187276161137
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCc2cccnc2)c2cccnc2)cc1;4.597215536910106
COC(=O)C(C)NC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.1440934153887365
COC(=O)[C@@H]1CC[C@H](NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)C1;5.622601965329787
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCc2ccncc2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NC2CCOCC2)c2cccnc2)cc1;5.409413381246448
CN(C)C(=O)CNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;4.534335156884582
CC(C)(C)OC(=O)NCCCNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.469869691603633
COC(=O)C1CC(NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)C1;5.399491017473712
CSCCNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.611340716340641
CCOC(=O)CCNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.552801284387739
CC(C)(C)OC(=O)NCCNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.203743900766023
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCC(=O)Nc2cccc([N+](=O)[O-])c2)c2cccnc2)cc1;4.842367296666267
COC(=O)[C@@H]1C[C@@H](NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)CN1C(=O)OC(C)(C)C;5.165951991554155
COC(=O)[C@H]1C[C@H](NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)CN1C(=O)OC(C)(C)C;6.077408449446638
CC(C)(C)OC(=O)N1CCC(NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)C1;5.4375971491436585
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCC2CCOC2)c2cccnc2)cc1;5.266266892215103
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCC2CCCO2)c2cccnc2)cc1;5.288447556325111
COC(CNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1)OC;5.101899297516702
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NC2CCOC2)c2cccnc2)cc1;5.558006575075251
COCCNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.072645773655836
CCOC(=O)CNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.021050827786187
COC(=O)CNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;4.968376843354885
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NC2COC2)c2cccnc2)cc1;5.390300809770823
COC(=O)C1(NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)CCCC1;5.278605150769668
COC(=O)[C@H]1C[C@@H](NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)CN1C(=O)OC(C)(C)C;5.273888358781396
CC(C)(C)OC(=O)CNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.087145482380415
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NC2CC(F)(F)C2)c2cccnc2)cc1;5.6294815608196025
COC(=O)[C@@H]1C[C@H](NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)CN1C(=O)OC(C)(C)C;5.57560231121516
COc1ccc(NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)cn1;5.270329172629218
Cc1ccc(S(=O)(=O)CNC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)cc1;4.2015553706135975
CC(C)(C)OC(=O)N1CC(NC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)C1;5.160358839126241
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCC(=O)OCc2ccccc2)c2cccnc2)cc1;5.003440517719514
CSCCCNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.4147369023966485
CC(C)(C)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCN2CCOCC2)c2cccnc2)cc1;4.083303148143199
CCOC(=O)CCCNC(=O)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(C)(C)C)cc1;5.204851321912738
CCOC(=O)c1c(CNC(=O)C(c2cccnc2)N(C(=O)c2cocn2)c2ccc(C(C)(C)C)cc2)ocn1;5.2307302755163745
COCCCNCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;4.770883808835944
Cn1ccc(CNCC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1;6.095386763481782
Cn1c(=O)ccn(CC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)c1=O;4.868359950379597
Cn1ncc2c1ncn(CC(=O)NC(C(=O)Nc1cncc3ccccc13)c1cccc(Cl)c1)c2=O;4.212005239786726
CC(NC(=O)C1CCC1)C(=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;5.318226067094926
N#Cc1ccc(C(=O)NCC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)cc1;4.727505823314045
Cn1cc(C2=NOC(C(=O)NC(C(=O)Nc3cncc4ccccc34)c3cccc(Cl)c3)C2)cn1;5.143252565952553
N#Cc1cn(CC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)c(=O)[nH]c1=O;4.639590556740525
O=C(Cn1nnc(-c2ccccc2)n1)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;4.576114714998766
O=C(Cn1cnc(C(F)(F)F)n1)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;4.865026512307164
NC(=O)c1ccc(OCC(=O)NC(C(=O)Nc2cncc3ccccc23)c2cccc(Cl)c2)cc1;5.51816219896223
O=C(Cn1nc2CCCn2c(=O)c1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;5.559458216017196
O=C(Cc1ccc(-n2cnnn2)cc1)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;4.989226195636152
O=C(Cn1cc(Cl)c(=O)[nH]c1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;5.029924424356918
O=C(Cn1ncn2nccc2c1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;4.709627343269902
O=C(CN1CCN(C2CC2)C1=O)NC(C(=O)Nc1cncc2ccccc12)c1cccc(Cl)c1;5.629345820223036
O=C(Nc1cncc2ccccc12)[C@@]1(O)CCOc2ccc(Cl)cc21;4.002176919254275
O=C(Nc1cncc2ccccc12)C1(CO)CCOc2ccc(Cl)cc21;5.946372719083587
COC(=O)/C=C/C(=O)N(C(=O)[C@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12;5.360761228961189
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCCC1c1n[nH]cn1;6.3599997299578925
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCCC1c1n[nH]cc1;6.210455129776171
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCCC1c1c[nH]nc1;6.298672520662081
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCC1c1nnn[nH]1;5.098103715554907
CN1C[C@@H]2C[C@H]1CN2C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.194311395020952
CC1CN(C)CCN1C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.209211420558108
Cn1cncc1CN(C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CC1;5.214496295663934
Cn1ccnc1CN(C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CC1;5.296421053616457
CC1Cn2nccc2CN1C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.675251365343471
CC1c2nncn2CCN1C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.598498528067994
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOCC1CC(F)F;5.007105840500717
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCC1Cn1ccnc1;6.207829573160594
NC(=O)C1Cc2c(CN1C(=O)CC1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)nc[nH]2;5.0325527990698635
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1C[C@@H]2C[C@H]1CN2CC(F)F;5.422466488330774
CC1CN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCN1CCO;4.002176919254275
CC1CN(CCO)CCN1C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;4.837685764273931
CN(CCO)C1CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1;4.4247875517264434
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CCCO)CC1;4.713040802308351
CN1C(=O)CCc2cc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21;4.19699920842511
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CC2CCCC2C1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCc2cc(F)ccc21;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1COc2ccccc2C1;4.002176919254275
CC(C)S(=O)(=O)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.179735809062329
COC1CC2(C1)CC(N(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)C2;4.002176919254275
Cn1ncc2cc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21;4.3185419120835125
CS(=O)(=O)c1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.119740371605181
Cn1cnc2cc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21;4.002176919254275
CS(=O)(=O)Cc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.558172904418609
CC(C)Oc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;6.215219259409037
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCCCC1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCCOC1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(Cn2cccn2)cc1;5.078926769276463
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(S(=O)(=O)C2CCCC2)cc1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2nc(C(F)(F)F)[nH]c2c1;4.110357194351305
